usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores,ciudad
302,Accesorios,2,Otoño,334.62,0.2,no llego el producto,Bimba y Lola,Las Palamas de GC
302,Hogar,6,Primavera,222.91,3.6,buena relacion calidad-precio,Vileda,Las Palamas de GC
302,Baño,3,Otoño,94.91,2.8,me gusto,KH7,Las Palamas de GC
302,Electronica,10,Otoño,318.59,1.5,muy malo,Samsumg,Las Palamas de GC
303,Zapatos,5,Verano,124.52,3.9, muy bueno!,New balance,Bilbao
303,Ferreteria,3,Verano,169.64,2.7,me gusto,3M,Bilbao
303,Deporte,11,Primavera,480.13,2.3,no llego en tiempo,Under Armour,Bilbao
303,Accesorios,7,Primavera,103.49,2.8,llego justo a tiempo,Bimba y Lola,Bilbao
303,Cocina,5,Verano,413.33,3.7,buena relacion calidad-precio,Flora,Bilbao
303,Cocina,6,Primavera,236.03,4.2,justo lo que esperaba,Flora,Bilbao
303,Ropa,1,Verano,320.33,4.2, muy bueno!,Lacoste,Bilbao
303,Baño,1,Otoño,275.63,4.1, muy bueno!,KH7,Bilbao
303,Cocina,5,Primavera,167.22,5.0,buena relacion calidad-precio,Bimbo,Bilbao
303,Libros,9,Otoño,222.44,2.5, la calidad no es la esperada,Valdemar,Bilbao
303,Baño,11,Verano,365.68,4.2,justo lo que esperaba,KH7,Bilbao
303,Zapatos,10,Primavera,267.53,2.1,el paquete llego en mal estado,New balance,Bilbao
303,Baño,4,Primavera,451.41,2.9,llego justo a tiempo,Cristasol,Bilbao
303,Ferreteria,10,Verano,189.49,0.3,muy malo,Sika,Bilbao
303,Juguetes,6,Primavera,118.47,2.8, cumple las expectativas,Playmobile,Bilbao
303,Ferreteria,2,Otoño,52.6,3.5, cumple las expectativas,3M,Bilbao
303,Cocina,3,Otoño,491.86,3.6,buena relacion calidad-precio,Nescafe,Bilbao
303,Baño,9,Primavera,273.57,4.1,justo lo que esperaba,Cif,Bilbao
303,Ferreteria,2,Primavera,438.86,1.8,no llego en tiempo,3M,Bilbao
303,Deporte,6,Otoño,158.16,1.1,no llego el producto,Asics,Bilbao
303,Accesorios,9,Verano,467.73,0.3,muy malo,Bimba y Lola,Bilbao
304,Accesorios,3,Primavera,469.37,3.2, cumple las expectativas,Polo,Valencia
304,Electronica,3,Otoño,75.03,1.0,no llego el producto,Apple,Valencia
304,Libros,7,Verano,109.46,3.8, muy bueno!,Ediciones Tomodomo,Valencia
304,Ferreteria,1,Primavera,265.81,2.3,el paquete llego en mal estado,Sika,Valencia
304,Ferreteria,4,Primavera,302.11,3.0,llego justo a tiempo,Yale,Valencia
304,Hogar,5,Primavera,114.57,2.2,no llego en tiempo,Vileda,Valencia
304,Libros,10,Otoño,27.17,0.2,muy malo,Valdemar,Valencia
304,Cocina,4,Verano,458.75,2.6,me gusto,Nescafe,Valencia
304,Electronica,2,Primavera,40.71,4.9, muy bueno!,Samsumg,Valencia
304,Baño,10,Primavera,346.52,1.9,no llego en tiempo,Cristasol,Valencia
304,Hogar,9,Verano,498.96,0.5,no cumple las expectativas,Colgate - palmolive,Valencia
304,Baño,1,Primavera,16.21,1.1,no cumple las expectativas,KH7,Valencia
304,Cocina,7,Primavera,341.28,0.2,no llego el producto,Flora,Valencia
304,Juguetes,1,Primavera,494.02,3.5,llego justo a tiempo,Fisher-price,Valencia
304,Ferreteria,8,Verano,193.06,0.8,muy malo,Sika,Valencia
304,Hogar,11,Primavera,49.96,3.8, muy bueno!,Unilever,Valencia
304,Libros,1,Otoño,431.96,3.5,llego justo a tiempo,Ediciones Tomodomo,Valencia
304,Accesorios,10,Otoño,314.45,2.3,no llego en tiempo,Bimba y Lola,Valencia
304,Libros,7,Verano,49.52,2.7,me gusto,Valdemar,Valencia
304,Baño,7,Otoño,471.74,1.1,muy malo,Don limpio,Valencia
304,Libros,6,Otoño,383.44,4.7,justo lo que esperaba,Ediciones Tomodomo,Valencia
304,Cocina,5,Invierno,399.2,3.7,buena relacion calidad-precio,Flora,Valencia
304,Libros,6,Verano,271.96,2.2,el paquete llego en mal estado,Platena Comic,Valencia
304,Accesorios,8,Verano,352.73,0.3,muy malo,Ray-ban,Valencia
304,Zapatos,1,Primavera,51.96,0.1,no llego el producto,Camper,Valencia
305,Hogar,2,Otoño,29.83,2.4, la calidad no es la esperada,Henkel,Madrid 
305,Juguetes,7,Verano,397.96,2.0, la calidad no es la esperada,Lego,Madrid 
305,Ropa,6,Primavera,446.25,0.4,no cumple las expectativas,Levis,Madrid 
305,Hogar,2,Verano,296.49,3.5, cumple las expectativas,Colgate - palmolive,Madrid 
305,Ferreteria,8,Verano,116.18,3.2, cumple las expectativas,Yale,Madrid 
305,Ropa,3,Otoño,480.55,1.3,muy malo,Roxy,Madrid 
305,Zapatos,10,Otoño,427.89,1.3,no llego el producto,Skechers,Madrid 
305,Juguetes,8,Otoño,473.41,2.8,llego justo a tiempo,Lego,Madrid 
305,Accesorios,2,Verano,340.71,3.4,me gusto,Polo,Madrid 
305,Ropa,5,Otoño,332.96,1.3,no llego el producto,Hollister,Madrid 
305,Hogar,6,Verano,114.45,0.7,no cumple las expectativas,Vileda,Madrid 
305,Electronica,10,Primavera,95.21,3.9, muy bueno!,Apple,Madrid 
305,Hogar,4,Primavera,273.26,3.3,me gusto,Henkel,Madrid 
305,Juguetes,7,Primavera,225.05,1.8,el paquete llego en mal estado,Chicco,Madrid 
306,Cocina,7,Primavera,288.5,1.6, la calidad no es la esperada,Flora,Vigo
306,Deporte,11,Primavera,66.75,2.4,no llego en tiempo,Nike,Vigo
306,Ferreteria,7,Primavera,476.2,3.4, cumple las expectativas,Pavco,Vigo
306,Accesorios,8,Verano,429.11,3.6,justo lo que esperaba,Ray-ban,Vigo
306,Electronica,2,Verano,61.84,0.8,no llego el producto,Samsumg,Vigo
306,Electronica,7,Primavera,270.59,3.1,me gusto,Samsumg,Vigo
306,Ferreteria,6,Otoño,17.64,4.9,justo lo que esperaba,3M,Vigo
306,Juguetes,4,Primavera,495.26,4.1, muy bueno!,Chicco,Vigo
306,Juguetes,11,Verano,61.51,4.2, muy bueno!,Lego,Vigo
306,Juguetes,5,Primavera,35.03,3.0,llego justo a tiempo,Lego,Vigo
306,Accesorios,1,Verano,241.37,4.1,justo lo que esperaba,Bimba y Lola,Vigo
306,Cocina,2,Primavera,124.01,4.5, muy bueno!,Oscar mayer,Vigo
306,Libros,11,Primavera,187.44,4.3,justo lo que esperaba,Valdemar,Vigo
306,Accesorios,6,Primavera,65.96,2.7,me gusto,Bimba y Lola,Vigo
306,Ropa,7,Primavera,321.28,0.9,no cumple las expectativas,Roxy,Vigo
306,Juguetes,6,Primavera,26.03,1.3,no llego el producto,Chicco,Vigo
306,Ropa,10,Verano,488.0,0.8,muy malo,Lacoste,Vigo
306,Electronica,6,Primavera,137.14,3.0,me gusto,General Electric,Vigo
306,Baño,10,Primavera,346.65,0.1,no llego el producto,KH7,Vigo
307,Hogar,10,Primavera,90.45,4.9,justo lo que esperaba,Henkel,Gijón
307,Zapatos,4,Otoño,395.81,4.1,buena relacion calidad-precio,New balance,Gijón
307,Accesorios,9,Primavera,291.41,0.1,no cumple las expectativas,Ray-ban,Gijón
307,Juguetes,4,Otoño,394.65,4.9,justo lo que esperaba,Playmobile,Gijón
307,Cocina,5,Verano,299.34,3.2, cumple las expectativas,Nescafe,Gijón
307,Accesorios,4,Verano,278.11,4.2,buena relacion calidad-precio,Ray-ban,Gijón
307,Libros,10,Verano,232.24,4.1,buena relacion calidad-precio,Ediciones Tomodomo,Gijón
307,Deporte,8,Primavera,99.61,2.9,llego justo a tiempo,Nike,Gijón
307,Libros,7,Primavera,210.59,4.6,buena relacion calidad-precio,Alianza Editorial,Gijón
307,Libros,10,Verano,239.32,0.2,muy malo,Platena Comic,Gijón
307,Juguetes,4,Primavera,491.97,4.9, muy bueno!,Lego,Gijón
307,Ferreteria,3,Primavera,44.05,3.1, cumple las expectativas,Yale,Gijón
307,Accesorios,4,Verano,441.65,2.0,el paquete llego en mal estado,Ray-ban,Gijón
307,Ropa,4,Primavera,357.36,3.2,llego justo a tiempo,Roxy,Gijón
307,Cocina,1,Verano,112.79,2.5,no llego en tiempo,Bimbo,Gijón
307,Accesorios,10,Verano,97.31,4.4,justo lo que esperaba,Ray-ban,Gijón
307,Accesorios,9,Primavera,201.92,3.8,buena relacion calidad-precio,Bimba y Lola,Gijón
307,Hogar,5,Primavera,421.78,2.2,el paquete llego en mal estado,Vileda,Gijón
307,Ropa,2,Primavera,251.62,2.5,no llego en tiempo,Hollister,Gijón
307,Zapatos,3,Primavera,116.66,3.3,llego justo a tiempo,New balance,Gijón
307,Libros,3,Otoño,88.21,0.6,no cumple las expectativas,Ediciones Tomodomo,Gijón
307,Cocina,9,Otoño,255.66,1.1,no llego el producto,Oscar mayer,Gijón
307,Accesorios,9,Primavera,48.9,0.0,no llego el producto, Michael Kors,Gijón
307,Ferreteria,8,Otoño,87.53,1.4,no llego el producto,Yale,Gijón
307,Juguetes,4,Verano,261.97,3.0, cumple las expectativas,Lego,Gijón
307,Hogar,11,Otoño,39.34,2.7,llego justo a tiempo,Colgate - palmolive,Gijón
308,Baño,11,Otoño,279.36,4.3,justo lo que esperaba,KH7,Valladolid
308,Ropa,4,Primavera,159.17,1.8, la calidad no es la esperada,Lacoste,Valladolid
308,Juguetes,4,Primavera,44.19,1.8,el paquete llego en mal estado,Playmobile,Valladolid
308,Juguetes,2,Primavera,97.1,3.6,justo lo que esperaba,Fisher-price,Valladolid
308,Ropa,5,Otoño,430.31,2.1,no llego en tiempo,Hollister,Valladolid
308,Ferreteria,2,Primavera,356.68,0.7,no llego el producto,Pavco,Valladolid
308,Cocina,10,Verano,121.77,4.9,justo lo que esperaba,Flora,Valladolid
308,Ferreteria,5,Primavera,230.83,2.2,no llego en tiempo,3M,Valladolid
308,Ropa,7,Verano,6.12,2.0, la calidad no es la esperada,Levis,Valladolid
308,Cocina,10,Invierno,220.61,2.3, la calidad no es la esperada,Oscar mayer,Valladolid
308,Accesorios,5,Otoño,496.91,1.7,el paquete llego en mal estado,Polo,Valladolid
308,Ferreteria,3,Primavera,342.94,0.4,no cumple las expectativas,Pavco,Valladolid
308,Ferreteria,11,Primavera,9.46,2.0,no llego en tiempo,3M,Valladolid
308,Deporte,7,Primavera,44.12,3.4,llego justo a tiempo,Asics,Valladolid
308,Baño,6,Primavera,430.55,0.3,no cumple las expectativas,Don limpio,Valladolid
308,Deporte,10,Primavera,26.59,3.2,llego justo a tiempo,Adidas,Valladolid
308,Libros,10,Primavera,285.94,0.2,muy malo,Platena Comic,Valladolid
308,Baño,5,Primavera,28.06,3.2,me gusto,Don limpio,Valladolid
308,Cocina,9,Otoño,29.43,2.5,el paquete llego en mal estado,Oscar mayer,Valladolid
308,Hogar,8,Primavera,191.88,1.7,no llego en tiempo,Vileda,Valladolid
308,Libros,3,Primavera,421.68,4.0,buena relacion calidad-precio,Platena Comic,Valladolid
308,Deporte,8,Otoño,372.32,2.9, cumple las expectativas,Under Armour,Valladolid
309,Ferreteria,3,Verano,247.4,4.6,buena relacion calidad-precio,Pavco,Malaga
309,Accesorios,4,Primavera,251.18,2.7,me gusto,Polo,Malaga
309,Deporte,2,Invierno,152.81,2.3, la calidad no es la esperada,Asics,Malaga
309,Accesorios,10,Primavera,71.34,4.1,justo lo que esperaba,Ray-ban,Malaga
309,Hogar,11,Verano,359.49,1.8,no llego en tiempo,Henkel,Malaga
309,Hogar,5,Primavera,145.95,4.2,buena relacion calidad-precio,Unilever,Malaga
309,Accesorios,1,Primavera,145.51,3.5,me gusto,Polo,Malaga
309,Ferreteria,7,Otoño,5.11,4.5, muy bueno!,3M,Malaga
309,Juguetes,4,Verano,324.61,2.7,llego justo a tiempo,Playmobile,Malaga
309,Baño,9,Primavera,406.44,1.9, la calidad no es la esperada,Cif,Malaga
309,Hogar,11,Primavera,245.69,3.4, cumple las expectativas,Unilever,Malaga
309,Juguetes,4,Verano,95.03,4.3,buena relacion calidad-precio,Playmobile,Malaga
309,Baño,4,Primavera,466.46,2.1, la calidad no es la esperada,Cristasol,Malaga
309,Zapatos,5,Primavera,99.11,3.4, cumple las expectativas,Skechers,Malaga
309,Cocina,2,Primavera,26.24,0.9,no cumple las expectativas,Bimbo,Malaga
309,Ferreteria,5,Verano,37.09,0.8,muy malo,Yale,Malaga
309,Juguetes,3,Primavera,395.51,0.7,no cumple las expectativas,Chicco,Malaga
309,Libros,4,Verano,331.96,4.3, muy bueno!,Valdemar,Malaga
309,Deporte,4,Primavera,138.24,1.3,no cumple las expectativas,Asics,Malaga
310,Libros,5,Otoño,263.9,2.8, cumple las expectativas,Platena Comic,Malaga
310,Deporte,5,Primavera,159.72,3.9,justo lo que esperaba,Under Armour,Malaga
310,Electronica,2,Verano,207.23,0.5,muy malo,Samsumg,Malaga
310,Libros,4,Verano,241.41,4.1,buena relacion calidad-precio,Alianza Editorial,Malaga
310,Accesorios,11,Primavera,455.58,2.1, la calidad no es la esperada, Michael Kors,Malaga
310,Electronica,2,Otoño,281.5,4.5,justo lo que esperaba,Apple,Malaga
310,Accesorios,1,Primavera,371.46,0.5,muy malo,Bimba y Lola,Malaga
310,Electronica,3,Otoño,236.6,4.7, muy bueno!,Samsumg,Malaga
310,Electronica,2,Primavera,420.87,2.1, la calidad no es la esperada,Sony,Malaga
310,Hogar,2,Primavera,74.85,0.8,no llego el producto,Unilever,Malaga
310,Accesorios,7,Otoño,65.47,2.3,no llego en tiempo,Ray-ban,Malaga
310,Accesorios,6,Primavera,19.0,1.4,no cumple las expectativas,Polo,Malaga
310,Libros,11,Verano,145.2,0.9,no cumple las expectativas,Platena Comic,Malaga
310,Cocina,6,Verano,276.34,2.8,llego justo a tiempo,Bimbo,Malaga
310,Ferreteria,7,Primavera,281.68,3.3, cumple las expectativas,Sika,Malaga
310,Libros,2,Verano,301.12,4.0,justo lo que esperaba,Ediciones Tomodomo,Malaga
310,Deporte,8,Primavera,153.24,2.8,me gusto,Under Armour,Malaga
311,Juguetes,10,Primavera,479.66,1.9,el paquete llego en mal estado,Playmobile,Alicante
311,Hogar,10,Primavera,373.42,0.7,muy malo,Henkel,Alicante
311,Ferreteria,10,Primavera,133.6,3.5,llego justo a tiempo,Pavco,Alicante
311,Zapatos,9,Primavera,86.63,0.0,no llego el producto,Camper,Alicante
311,Accesorios,7,Primavera,458.97,0.2,no cumple las expectativas,Polo,Alicante
311,Deporte,3,Verano,51.86,4.8,buena relacion calidad-precio,Under Armour,Alicante
311,Accesorios,1,Otoño,73.94,0.6,no llego el producto,Bimba y Lola,Alicante
311,Baño,5,Primavera,427.95,1.4,no cumple las expectativas,KH7,Alicante
311,Cocina,4,Primavera,421.25,3.8, muy bueno!,Bimbo,Alicante
311,Ropa,5,Primavera,5.2,3.6,buena relacion calidad-precio,Lacoste,Alicante
311,Accesorios,1,Verano,77.43,4.9,justo lo que esperaba,Polo,Alicante
311,Accesorios,2,Verano,477.26,3.8,justo lo que esperaba,Polo,Alicante
311,Ferreteria,6,Primavera,243.83,3.2,llego justo a tiempo,Pavco,Alicante
311,Baño,6,Verano,437.79,2.3,no llego en tiempo,Cristasol,Alicante
311,Juguetes,6,Primavera,240.98,3.5,llego justo a tiempo,Chicco,Alicante
311,Accesorios,8,Primavera,106.84,0.7,no cumple las expectativas,Ray-ban,Alicante
311,Ropa,6,Primavera,114.92,4.1,justo lo que esperaba,Roxy,Alicante
311,Baño,2,Verano,302.03,3.4,me gusto,Don limpio,Alicante
311,Libros,1,Otoño,117.69,1.4,muy malo,Valdemar,Alicante
311,Libros,9,Verano,477.15,1.9,no llego en tiempo,Platena Comic,Alicante
311,Deporte,4,Primavera,284.08,3.4, cumple las expectativas,Asics,Alicante
311,Ferreteria,3,Otoño,162.03,2.6,llego justo a tiempo,Pavco,Alicante
312,Cocina,6,Otoño,358.19,0.7,muy malo,Nescafe,Palma
312,Electronica,6,Verano,449.45,4.0,justo lo que esperaba,General Electric,Palma
312,Cocina,10,Primavera,418.66,4.1,buena relacion calidad-precio,Flora,Palma
312,Baño,2,Otoño,168.0,0.7,no cumple las expectativas,Cristasol,Palma
312,Juguetes,3,Primavera,165.41,2.5, la calidad no es la esperada,Fisher-price,Palma
312,Ropa,10,Verano,251.0,4.4,justo lo que esperaba,Lacoste,Palma
312,Baño,4,Otoño,350.5,1.6, la calidad no es la esperada,Cif,Palma
312,Libros,5,Otoño,458.16,3.1,me gusto,Alianza Editorial,Palma
312,Libros,6,Otoño,184.75,3.7, muy bueno!,Valdemar,Palma
312,Electronica,8,Primavera,98.24,2.2, la calidad no es la esperada,General Electric,Palma
312,Hogar,11,Otoño,186.49,4.9,buena relacion calidad-precio,Unilever,Palma
312,Hogar,1,Verano,354.07,1.8,el paquete llego en mal estado,Unilever,Palma
312,Ropa,10,Primavera,259.36,1.3,no llego el producto,Roxy,Palma
312,Ropa,11,Primavera,136.77,3.9,justo lo que esperaba,Lacoste,Palma
312,Zapatos,4,Verano,144.56,0.6,no llego el producto,Skechers,Palma
312,Zapatos,11,Primavera,255.93,4.1,justo lo que esperaba,Camper,Palma
312,Hogar,3,Primavera,187.71,0.4,muy malo,Henkel,Palma
312,Electronica,8,Verano,470.29,3.8, muy bueno!,Apple,Palma
312,Libros,1,Primavera,105.57,3.5, cumple las expectativas,Valdemar,Palma
312,Ferreteria,9,Primavera,67.25,1.4,no cumple las expectativas,Yale,Palma
312,Accesorios,2,Primavera,496.63,4.8, muy bueno!, Michael Kors,Palma
312,Ferreteria,9,Primavera,65.86,1.7, la calidad no es la esperada,3M,Palma
313,Ropa,10,Primavera,139.23,4.5,justo lo que esperaba,Levis,Gijón
313,Zapatos,10,Verano,39.06,0.2,muy malo,New balance,Gijón
313,Libros,1,Primavera,378.04,0.6,no llego el producto,Alianza Editorial,Gijón
313,Baño,6,Primavera,64.07,0.4,muy malo,Don limpio,Gijón
313,Accesorios,5,Primavera,168.7,0.8,no llego el producto,Ray-ban,Gijón
313,Deporte,9,Primavera,331.19,1.6, la calidad no es la esperada,Under Armour,Gijón
313,Hogar,7,Verano,371.37,3.7,buena relacion calidad-precio,Unilever,Gijón
313,Accesorios,7,Primavera,451.77,2.1, la calidad no es la esperada, Michael Kors,Gijón
313,Baño,2,Primavera,321.06,1.3,no llego el producto,Cristasol,Gijón
313,Libros,11,Primavera,221.33,1.1,muy malo,Alianza Editorial,Gijón
313,Zapatos,8,Otoño,193.95,2.8,llego justo a tiempo,Skechers,Gijón
313,Zapatos,5,Primavera,220.94,3.6,justo lo que esperaba,Crocs,Gijón
313,Zapatos,4,Verano,316.65,3.1,llego justo a tiempo,New balance,Gijón
313,Ferreteria,6,Primavera,303.45,4.4, muy bueno!,Pavco,Gijón
313,Ferreteria,2,Primavera,128.35,4.8,justo lo que esperaba,3M,Gijón
313,Accesorios,7,Verano,292.02,2.5,el paquete llego en mal estado, Michael Kors,Gijón
313,Hogar,10,Otoño,409.92,3.0, cumple las expectativas,Henkel,Gijón
313,Ropa,9,Primavera,373.06,2.2,no llego en tiempo,Roxy,Gijón
313,Cocina,11,Primavera,23.54,0.2,no cumple las expectativas,Flora,Gijón
313,Zapatos,11,Primavera,345.13,1.9,el paquete llego en mal estado,Crocs,Gijón
313,Juguetes,3,Otoño,156.99,2.3,el paquete llego en mal estado,Chicco,Gijón
313,Ferreteria,2,Verano,406.21,3.9,justo lo que esperaba,Yale,Gijón
314,Cocina,10,Primavera,482.83,3.3,me gusto,Oscar mayer,Barcelona
314,Hogar,2,Primavera,464.11,2.8, cumple las expectativas,Colgate - palmolive,Barcelona
314,Accesorios,9,Verano,65.17,3.4,llego justo a tiempo,Ray-ban,Barcelona
314,Ropa,11,Verano,491.64,3.8,justo lo que esperaba,Lacoste,Barcelona
314,Ferreteria,8,Primavera,227.59,1.7, la calidad no es la esperada,Pavco,Barcelona
314,Hogar,11,Primavera,437.41,0.5,muy malo,Vileda,Barcelona
314,Electronica,3,Primavera,296.32,1.7,no llego en tiempo,General Electric,Barcelona
314,Accesorios,8,Primavera,64.09,3.8,buena relacion calidad-precio,Bimba y Lola,Barcelona
314,Accesorios,9,Primavera,408.87,2.0,el paquete llego en mal estado,Ray-ban,Barcelona
314,Ferreteria,9,Otoño,229.01,2.8, cumple las expectativas,Sika,Barcelona
314,Cocina,10,Primavera,103.75,0.7,no llego el producto,Flora,Barcelona
315,Hogar,1,Verano,124.36,3.2,me gusto,Henkel,Alicante
315,Ferreteria,1,Primavera,176.19,0.2,no llego el producto,3M,Alicante
315,Accesorios,4,Otoño,216.59,1.5,no llego el producto,Polo,Alicante
315,Hogar,2,Primavera,312.64,0.1,no llego el producto,Vileda,Alicante
315,Baño,3,Verano,223.03,0.3,muy malo,Cristasol,Alicante
315,Ropa,5,Primavera,247.27,0.4,muy malo,Lacoste,Alicante
315,Baño,3,Verano,372.97,2.3,no llego en tiempo,Cif,Alicante
315,Baño,4,Otoño,251.86,2.7, cumple las expectativas,KH7,Alicante
315,Hogar,5,Verano,159.14,3.8,buena relacion calidad-precio,Henkel,Alicante
315,Deporte,8,Verano,459.35,0.2,muy malo,Asics,Alicante
315,Electronica,5,Primavera,65.59,1.0,no cumple las expectativas,General Electric,Alicante
315,Baño,10,Primavera,87.98,2.0,no llego en tiempo,KH7,Alicante
315,Zapatos,4,Verano,419.48,4.5,justo lo que esperaba,New balance,Alicante
315,Electronica,4,Verano,195.9,0.8,no cumple las expectativas,General Electric,Alicante
315,Cocina,9,Otoño,489.42,0.2,no llego el producto,Flora,Alicante
315,Ferreteria,11,Verano,21.2,3.7,buena relacion calidad-precio,3M,Alicante
315,Libros,5,Verano,123.6,0.7,muy malo,Platena Comic,Alicante
315,Libros,6,Otoño,81.58,1.9,el paquete llego en mal estado,Ediciones Tomodomo,Alicante
315,Deporte,6,Otoño,13.91,0.5,muy malo,Adidas,Alicante
315,Juguetes,7,Primavera,392.23,4.8,buena relacion calidad-precio,Chicco,Alicante
315,Juguetes,7,Primavera,19.2,1.9,el paquete llego en mal estado,Lego,Alicante
315,Deporte,8,Primavera,144.64,5.0, muy bueno!,Asics,Alicante
315,Hogar,4,Primavera,140.9,4.2,justo lo que esperaba,Colgate - palmolive,Alicante
316,Electronica,6,Primavera,343.09,2.1, la calidad no es la esperada,General Electric,Valencia
316,Libros,1,Otoño,497.44,1.3,no llego el producto,Ediciones Tomodomo,Valencia
316,Ropa,3,Primavera,304.92,2.9,me gusto,Lacoste,Valencia
316,Libros,2,Primavera,270.17,4.1,buena relacion calidad-precio,Ediciones Tomodomo,Valencia
316,Hogar,4,Otoño,477.69,4.2, muy bueno!,Unilever,Valencia
316,Ropa,9,Primavera,397.04,1.6,no llego en tiempo,Lacoste,Valencia
316,Cocina,2,Otoño,133.5,2.3,el paquete llego en mal estado,Bimbo,Valencia
316,Deporte,7,Primavera,143.94,0.7,no llego el producto,Nike,Valencia
316,Libros,2,Primavera,232.7,4.8, muy bueno!,Alianza Editorial,Valencia
316,Libros,11,Primavera,289.37,4.0, muy bueno!,Platena Comic,Valencia
316,Libros,7,Verano,118.25,3.1,llego justo a tiempo,Valdemar,Valencia
316,Cocina,11,Primavera,467.4,2.1, la calidad no es la esperada,Bimbo,Valencia
316,Hogar,2,Primavera,93.69,0.2,muy malo,Henkel,Valencia
316,Baño,8,Primavera,115.82,2.0,el paquete llego en mal estado,KH7,Valencia
316,Juguetes,1,Primavera,22.82,4.3, muy bueno!,Chicco,Valencia
316,Zapatos,10,Primavera,23.62,0.6,no llego el producto,New balance,Valencia
316,Zapatos,8,Verano,139.94,2.9,me gusto,Crocs,Valencia
316,Deporte,1,Verano,481.67,2.4, la calidad no es la esperada,Asics,Valencia
316,Zapatos,4,Primavera,312.72,2.9,me gusto,Crocs,Valencia
317,Libros,4,Primavera,451.52,1.4,muy malo,Valdemar,Murcia
317,Accesorios,3,Primavera,370.42,4.3, muy bueno!, Michael Kors,Murcia
317,Electronica,10,Primavera,425.74,2.5, la calidad no es la esperada,General Electric,Murcia
317,Deporte,8,Verano,216.98,3.2, cumple las expectativas,Under Armour,Murcia
317,Ropa,10,Primavera,129.32,3.0, cumple las expectativas,Roxy,Murcia
317,Cocina,2,Otoño,251.26,0.5,no llego el producto,Flora,Murcia
317,Juguetes,11,Primavera,352.67,2.4,no llego en tiempo,Lego,Murcia
317,Juguetes,2,Primavera,251.42,2.1,el paquete llego en mal estado,Lego,Murcia
