usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores
130,Electronica,10,2020-10-31 10:11:05.675732,314.8,2.0,no llego en tiempo,Samsumg
138,Baño,5,2020-05-11 17:19:14.656041,295.1,1.9,el paquete llego en mal estado,Don limpio
474,Libros,10,2019-08-07 04:21:37.326313,60.92,0.9,muy malo,Ediciones Tomodomo
156,Hogar,2,2019-12-13 14:38:25.416899,16.78,2.9,me gusto,Colgate - palmolive
184,Zapatos,6,2020-05-19 05:21:03.697081,421.65,4.9,justo lo que esperaba,Skechers
254,Cocina,5,2020-10-17 11:27:18.005971,239.37,0.6,no llego el producto,Nescafe
373,Accesorios,4,2019-08-18 14:47:46.750589,153.55,4.2,justo lo que esperaba,Polo
276,Libros,11,2020-11-28 06:04:15.985255,423.24,1.8,el paquete llego en mal estado,Alianza Editorial
419,Zapatos,2,2020-04-08 22:14:10.945678,195.32,3.6, muy bueno!,New balance
154,Libros,7,2020-07-24 21:07:57.752240,21.79,4.8,justo lo que esperaba,Platena Comic
366,Accesorios,7,2020-01-27 17:15:25.975610,444.98,4.7,justo lo que esperaba,Polo
474,Ferreteria,6,2019-02-01 09:36:55.613085,361.46,2.8,me gusto,3M
384,Ropa,8,2020-04-23 22:57:10.440507,226.28,3.1,llego justo a tiempo,Lacoste
197,Juguetes,3,2019-05-07 09:26:49.771406,436.79,4.7,buena relacion calidad-precio,Fisher-price
36,Hogar,10,2019-12-31 22:29:37.652924,182.8,4.3,buena relacion calidad-precio,Unilever
105,Zapatos,5,2019-02-19 12:52:02.022355,343.36,3.1, cumple las expectativas,New balance
359,Ferreteria,6,2019-05-24 17:23:26.556717,62.79,2.7,llego justo a tiempo,3M
442,Ropa,10,2019-01-22 19:18:03.296120,234.29,4.0, muy bueno!,Hollister
295,Cocina,7,2020-06-02 23:31:49.978338,121.73,4.9,justo lo que esperaba,Flora
403,Accesorios,2,2019-07-14 05:53:10.363727,303.21,0.4,no llego el producto, Michael Kors
313,Baño,2,2019-03-10 03:34:53.297187,321.06,1.3,no llego el producto,Cristasol
454,Accesorios,5,2020-05-16 05:03:55.760908,68.38,3.0,me gusto,Bimba y Lola
271,Deporte,5,2020-12-20 13:12:02.767847,474.42,2.6, cumple las expectativas,Asics
325,Electronica,7,2019-06-16 11:52:13.117260,490.94,3.0,me gusto,General Electric
126,Libros,11,2019-02-21 00:14:00.654204,217.9,4.8,buena relacion calidad-precio,Valdemar
445,Baño,11,2019-01-26 09:11:34.571964,203.88,2.1, la calidad no es la esperada,Cristasol
349,Juguetes,2,2019-03-06 14:02:32.121863,294.8,3.2,me gusto,Chicco
135,Zapatos,4,2019-06-24 17:20:32.723447,47.77,2.6,me gusto,Camper
146,Libros,11,2019-10-05 02:06:19.942647,183.87,4.6, muy bueno!,Platena Comic
71,Cocina,9,2020-11-10 06:13:00.051768,140.17,1.7,no llego en tiempo,Bimbo
495,Electronica,6,2020-09-17 19:58:53.577724,32.44,4.7,buena relacion calidad-precio,Sony
48,Hogar,10,2019-02-19 01:52:15.016215,442.99,1.0,no cumple las expectativas,Unilever
55,Juguetes,9,2019-10-29 13:00:37.604355,351.72,0.1,no llego el producto,Playmobile
468,Ferreteria,4,2019-11-30 13:27:02.719318,158.63,1.5,muy malo,Pavco
106,Electronica,1,2019-11-24 10:14:09.257337,304.45,4.1,justo lo que esperaba,General Electric
58,Libros,3,2019-04-06 11:45:09.502075,111.85,2.5,no llego en tiempo,Platena Comic
241,Accesorios,4,2019-02-06 08:39:40.330558,290.13,0.1,no llego el producto, Michael Kors
315,Hogar,5,2020-08-20 16:38:56.238504,159.14,3.8,buena relacion calidad-precio,Henkel
150,Juguetes,11,2019-10-28 03:46:41.543489,9.62,3.1,llego justo a tiempo,Chicco
98,Accesorios,2,2020-03-13 03:31:33.952343,219.06,4.0,justo lo que esperaba,Bimba y Lola
115,Ferreteria,9,2019-08-17 14:09:33.467181,54.9,2.6,me gusto,Sika
415,Accesorios,4,2019-03-20 22:11:57.334975,255.2,3.4,llego justo a tiempo,Ray-ban
64,Accesorios,11,2020-02-23 04:00:05.662763,325.38,1.1,no cumple las expectativas,Polo
153,Zapatos,3,2020-02-26 23:49:20.704310,88.49,1.9,el paquete llego en mal estado,Crocs
50,Accesorios,1,2019-11-25 07:40:11.300109,63.76,3.0, cumple las expectativas,Bimba y Lola
324,Libros,6,2019-12-17 19:46:20.794303,197.43,0.7,muy malo,Alianza Editorial
66,Deporte,1,2020-04-26 15:30:12.133122,29.23,2.1,no llego en tiempo,Adidas
463,Ropa,6,2020-08-14 12:43:33.799825,355.86,0.5,muy malo,Levis
203,Libros,6,2019-08-10 04:09:26.792833,341.37,3.6,buena relacion calidad-precio,Valdemar
150,Deporte,1,2020-06-20 17:56:28.039193,320.26,4.0,justo lo que esperaba,Adidas
17,Accesorios,2,2019-09-29 22:09:01.916063,85.08,4.1,buena relacion calidad-precio,Bimba y Lola
307,Ferreteria,3,2020-04-02 02:52:25.515326,44.05,3.1, cumple las expectativas,Yale
234,Baño,4,2020-08-09 14:18:12.350064,212.19,2.3,el paquete llego en mal estado,Don limpio
90,Zapatos,5,2020-12-30 14:46:23.224232,378.75,1.0,muy malo,Crocs
145,Zapatos,8,2020-10-17 04:38:38.100913,310.82,4.0,justo lo que esperaba,Crocs
130,Ropa,11,2020-04-09 00:28:16.993911,112.04,1.8,no llego en tiempo,Lacoste
118,Ferreteria,5,2020-12-10 16:08:00.289903,300.93,3.9,buena relacion calidad-precio,Pavco
196,Juguetes,10,2019-05-03 23:41:10.060244,82.91,4.7,justo lo que esperaba,Chicco
128,Libros,9,2019-01-04 03:11:09.658427,249.66,4.7,buena relacion calidad-precio,Ediciones Tomodomo
129,Accesorios,5,2019-09-23 12:16:30.226341,245.33,2.2,el paquete llego en mal estado,Polo
81,Libros,1,2019-10-21 03:33:45.415452,377.73,2.7,me gusto,Valdemar
361,Libros,8,2020-08-16 18:51:35.178246,413.24,0.0,no llego el producto,Platena Comic
99,Ferreteria,8,2019-04-14 03:33:55.941160,159.8,2.0,no llego en tiempo,Sika
293,Accesorios,3,2019-01-18 16:55:50.475902,28.54,4.0,justo lo que esperaba,Polo
45,Hogar,9,2019-11-21 04:40:09.460381,434.09,4.5,justo lo que esperaba,Henkel
481,Deporte,8,2019-06-06 10:11:41.217123,277.99,0.1,no llego el producto,Under Armour
422,Libros,6,2020-01-11 05:44:09.699364,478.56,4.7,buena relacion calidad-precio,Valdemar
434,Electronica,9,2020-08-19 19:31:27.172099,297.07,3.5, cumple las expectativas,Sony
106,Baño,5,2020-03-16 19:41:44.016952,416.04,4.5,buena relacion calidad-precio,Cif
475,Accesorios,6,2020-07-10 13:43:49.078023,283.77,1.7,no llego en tiempo,Bimba y Lola
163,Juguetes,2,2020-04-13 22:10:19.295029,488.71,3.0,llego justo a tiempo,Chicco
459,Electronica,8,2020-11-05 03:31:32.653072,330.88,1.4,no cumple las expectativas,Apple
241,Libros,10,2020-07-31 22:55:40.767286,228.13,4.7, muy bueno!,Valdemar
394,Deporte,5,2020-11-01 11:31:40.878557,7.77,0.2,muy malo,Under Armour
50,Electronica,8,2020-12-23 04:02:39.321063,305.0,3.5,me gusto,Apple
134,Hogar,10,2019-02-02 01:03:57.245125,115.58,4.7,justo lo que esperaba,Colgate - palmolive
272,Hogar,5,2019-05-18 04:26:35.588638,75.22,0.8,muy malo,Unilever
241,Ropa,8,2019-07-06 08:42:58.808366,427.66,1.5,no cumple las expectativas,Levis
488,Libros,7,2019-06-03 00:26:19.163058,277.99,3.4,me gusto,Valdemar
121,Zapatos,7,2020-01-24 21:10:44.222250,219.81,1.7,el paquete llego en mal estado,New balance
467,Baño,1,2019-03-29 13:40:55.333355,346.13,4.4,justo lo que esperaba,Cristasol
47,Baño,6,2020-08-04 09:41:30.876118,451.47,2.8,me gusto,Don limpio
40,Libros,7,2019-05-16 19:26:33.279726,335.67,2.4, la calidad no es la esperada,Ediciones Tomodomo
83,Juguetes,3,2020-07-24 07:47:39.512768,336.01,2.6,llego justo a tiempo,Lego
111,Ferreteria,2,2019-12-04 10:24:28.992530,251.87,1.8,el paquete llego en mal estado,Sika
178,Deporte,8,2019-08-25 17:17:06.247955,283.41,2.0,no llego en tiempo,Asics
6,Zapatos,4,2019-01-17 01:13:11.995635,365.36,4.3,buena relacion calidad-precio,Skechers
319,Cocina,3,2020-01-08 06:53:59.215099,480.15,3.5, cumple las expectativas,Oscar mayer
379,Baño,3,2020-04-12 18:48:44.311541,145.7,0.9,muy malo,Don limpio
364,Baño,7,2020-09-25 14:58:20.538652,138.57,1.4,no llego el producto,KH7
150,Libros,4,2020-09-24 05:22:23.450567,375.5,4.4,justo lo que esperaba,Ediciones Tomodomo
227,Electronica,7,2019-10-26 03:01:36.450217,486.9,3.0,llego justo a tiempo,Sony
139,Deporte,6,2020-09-17 18:11:11.130703,162.51,3.0,llego justo a tiempo,Asics
128,Cocina,4,2020-09-02 07:17:57.819885,461.53,2.6, cumple las expectativas,Flora
432,Deporte,6,2020-10-13 02:42:38.815624,176.76,2.8,llego justo a tiempo,Nike
112,Accesorios,5,2020-06-21 04:06:46.001513,314.05,1.8,el paquete llego en mal estado,Bimba y Lola
44,Libros,7,2020-04-06 14:22:45.874856,417.6,2.7,llego justo a tiempo,Valdemar
290,Libros,2,2019-05-02 02:55:03.212709,315.78,3.9,buena relacion calidad-precio,Platena Comic
26,Ropa,2,2020-01-27 01:24:42.249195,392.98,2.3,no llego en tiempo,Roxy
45,Ropa,11,2019-02-18 05:06:28.080054,319.19,2.3, la calidad no es la esperada,Lacoste
52,Deporte,1,2020-05-31 01:03:46.848471,369.26,0.6,muy malo,Adidas
311,Cocina,4,2020-03-03 17:03:33.764489,421.25,3.8, muy bueno!,Bimbo
112,Ropa,2,2019-03-15 10:24:54.607212,300.41,0.6,muy malo,Roxy
103,Electronica,2,2019-05-30 20:53:00.990132,171.5,2.6,me gusto,Samsumg
285,Zapatos,1,2020-12-07 01:06:32.007894,455.95,4.7,justo lo que esperaba,Skechers
389,Ropa,7,2020-04-02 15:50:09.508299,167.32,0.9,muy malo,Roxy
340,Hogar,7,2019-02-17 08:08:54.590779,320.72,3.8, muy bueno!,Vileda
370,Zapatos,1,2020-05-26 15:19:23.663811,434.9,3.3, cumple las expectativas,New balance
131,Cocina,11,2019-01-23 10:04:11.629513,334.13,2.3,no llego en tiempo,Bimbo
336,Ropa,3,2019-10-20 11:45:34.166861,386.49,4.1,justo lo que esperaba,Lacoste
316,Deporte,7,2020-01-21 15:27:07.118162,143.94,0.7,no llego el producto,Nike
435,Electronica,1,2020-09-13 06:27:33.730266,129.79,0.2,muy malo,Sony
393,Zapatos,10,2020-10-13 15:49:19.847841,167.26,0.2,muy malo,New balance
475,Zapatos,4,2020-12-29 14:46:07.379309,266.85,3.4,llego justo a tiempo,Camper
209,Electronica,10,2019-05-13 20:38:45.234931,237.76,2.1, la calidad no es la esperada,Sony
400,Baño,1,2019-08-15 00:56:32.395572,64.49,2.8,me gusto,KH7
400,Hogar,2,2020-04-01 21:27:43.941145,332.81,4.6,buena relacion calidad-precio,Henkel
44,Hogar,3,2020-07-27 06:34:03.716340,49.92,0.4,no llego el producto,Henkel
63,Baño,4,2019-10-27 23:34:31.939800,169.51,3.5, cumple las expectativas,Cristasol
34,Zapatos,2,2020-02-03 04:37:51.389488,10.63,2.2, la calidad no es la esperada,Crocs
2,Zapatos,3,2019-10-21 15:34:50.772702,354.32,0.3,no cumple las expectativas,Skechers
367,Libros,2,2020-01-24 13:52:08.843382,187.7,0.9,no cumple las expectativas,Ediciones Tomodomo
238,Cocina,4,2019-06-14 02:26:41.414118,131.62,1.8,no llego en tiempo,Flora
114,Juguetes,1,2020-05-11 22:15:35.714844,43.96,0.1,no cumple las expectativas,Chicco
416,Deporte,7,2020-10-18 22:02:33.512404,376.7,1.5,no cumple las expectativas,Nike
92,Deporte,8,2019-03-24 17:20:49.832744,337.46,0.1,no cumple las expectativas,Asics
355,Libros,7,2019-04-01 04:56:47.640143,468.0,4.3,buena relacion calidad-precio,Platena Comic
205,Hogar,4,2020-08-31 22:07:37.465261,433.64,0.8,muy malo,Henkel
144,Cocina,9,2020-10-04 19:01:08.179297,93.76,5.0,justo lo que esperaba,Oscar mayer
354,Deporte,5,2020-10-18 03:30:05.329343,241.1,0.4,no cumple las expectativas,Nike
281,Deporte,1,2019-03-27 23:25:37.612110,102.6,2.2,no llego en tiempo,Asics
97,Hogar,10,2019-01-10 01:44:43.256981,247.68,1.3,no llego el producto,Henkel
478,Ropa,7,2019-11-18 12:42:33.947631,452.35,4.7,justo lo que esperaba,Roxy
52,Baño,7,2019-05-23 19:52:56.061296,461.48,3.8,justo lo que esperaba,Don limpio
68,Juguetes,9,2019-06-29 11:20:08.536277,140.07,1.6,no llego en tiempo,Playmobile
489,Ferreteria,10,2019-01-16 00:38:51.461359,118.22,4.3,buena relacion calidad-precio,3M
17,Zapatos,1,2019-01-16 23:06:58.719974,283.04,0.2,muy malo,Camper
409,Ropa,2,2020-09-12 20:19:19.208526,203.95,1.8, la calidad no es la esperada,Roxy
184,Baño,2,2019-10-13 13:32:06.257725,81.45,2.5,el paquete llego en mal estado,Cristasol
330,Juguetes,9,2019-10-10 14:25:53.828384,291.05,3.2,llego justo a tiempo,Fisher-price
9,Libros,2,2020-02-19 14:46:02.272635,31.62,2.3,no llego en tiempo,Platena Comic
142,Zapatos,10,2019-08-18 03:07:41.130155,6.31,0.2,muy malo,Camper
97,Accesorios,7,2020-11-27 06:25:43.703838,369.84,1.4,no cumple las expectativas,Ray-ban
33,Baño,5,2020-10-14 16:58:19.344796,348.14,4.8, muy bueno!,KH7
81,Ferreteria,10,2019-01-31 15:21:08.974644,166.75,3.0,me gusto,Yale
495,Juguetes,3,2019-08-01 06:04:38.830517,33.88,4.5, muy bueno!,Fisher-price
344,Accesorios,9,2019-06-25 22:15:13.099193,471.09,1.9, la calidad no es la esperada,Polo
411,Baño,9,2019-01-28 16:26:11.133456,450.82,2.7, cumple las expectativas,Cristasol
336,Hogar,10,2020-02-26 19:37:36.946442,317.11,0.2,no llego el producto,Henkel
225,Ropa,7,2020-10-04 23:38:55.119270,199.76,2.0,el paquete llego en mal estado,Hollister
428,Zapatos,5,2019-03-01 06:01:50.586451,191.12,2.3, la calidad no es la esperada,New balance
177,Cocina,9,2020-09-18 10:49:45.713087,130.71,2.8,llego justo a tiempo,Flora
12,Libros,2,2020-12-27 12:19:09.750051,419.02,0.1,muy malo,Alianza Editorial
356,Baño,9,2019-07-20 06:06:22.128765,243.55,4.2,buena relacion calidad-precio,Cif
284,Electronica,10,2020-03-04 10:11:23.724100,282.17,2.0,no llego en tiempo,Samsumg
410,Libros,3,2020-12-19 23:39:21.128302,487.36,2.9, cumple las expectativas,Valdemar
76,Cocina,6,2020-11-28 09:53:31.356595,476.75,2.2,el paquete llego en mal estado,Bimbo
486,Libros,9,2019-03-30 03:58:26.889736,360.96,2.2,el paquete llego en mal estado,Ediciones Tomodomo
267,Deporte,4,2019-05-28 18:31:15.429866,456.23,2.1, la calidad no es la esperada,Asics
469,Juguetes,7,2019-06-26 18:53:49.135938,375.32,0.3,no llego el producto,Playmobile
298,Accesorios,8,2019-09-27 15:28:16.879050,187.51,3.2,llego justo a tiempo, Michael Kors
500,Ferreteria,3,2020-12-04 15:00:03.626504,52.09,1.4,muy malo,Sika
276,Cocina,1,2019-01-01 06:58:09.657432,472.91,4.5,buena relacion calidad-precio,Flora
182,Libros,3,2020-01-05 18:38:08.869157,238.17,3.7,buena relacion calidad-precio,Alianza Editorial
75,Zapatos,8,2019-10-28 08:45:41.059901,313.82,0.7,no cumple las expectativas,Crocs
428,Zapatos,2,2020-10-15 12:26:07.246941,496.9,0.4,no llego el producto,Crocs
291,Libros,1,2019-07-19 00:33:59.472636,8.16,3.5,me gusto,Alianza Editorial
42,Baño,3,2019-12-19 12:02:42.696559,386.82,0.8,no cumple las expectativas,KH7
260,Deporte,2,2020-08-04 23:41:29.883071,247.34,4.4,justo lo que esperaba,Under Armour
349,Electronica,5,2020-09-23 21:43:10.207891,340.25,4.7,justo lo que esperaba,General Electric
404,Libros,9,2019-07-26 10:36:02.619252,44.73,5.0, muy bueno!,Ediciones Tomodomo
329,Baño,11,2020-07-02 23:35:07.556849,207.66,3.7, muy bueno!,KH7
203,Ropa,11,2020-03-08 01:55:02.614128,87.29,3.1,llego justo a tiempo,Roxy
2,Accesorios,3,2020-07-21 19:16:39.416764,75.66,4.9,buena relacion calidad-precio,Ray-ban
48,Libros,2,2019-08-25 20:10:29.856798,322.47,3.2, cumple las expectativas,Alianza Editorial
46,Electronica,8,2020-09-21 18:40:02.786508,57.43,1.2,no llego el producto,General Electric
487,Deporte,5,2020-04-19 04:04:13.041336,58.31,1.6,el paquete llego en mal estado,Asics
497,Ferreteria,9,2019-08-02 00:59:16.565460,51.67,4.7,justo lo que esperaba,3M
486,Ropa,8,2020-06-25 10:48:26.709290,191.59,0.1,no cumple las expectativas,Roxy
301,Deporte,5,2020-11-05 11:49:10.536710,226.44,4.1,justo lo que esperaba,Asics
172,Zapatos,7,2020-07-06 10:35:25.630156,447.19,1.8, la calidad no es la esperada,Camper
447,Baño,3,2019-02-24 23:18:36.513915,7.45,3.9,justo lo que esperaba,Don limpio
395,Hogar,7,2020-12-02 03:46:43.988706,29.81,1.7,no llego en tiempo,Colgate - palmolive
27,Baño,9,2019-10-23 03:58:55.028862,403.8,3.9,justo lo que esperaba,Cristasol
439,Electronica,11,2020-12-01 20:09:04.372605,328.79,3.4,me gusto,Apple
9,Libros,6,2019-11-28 01:47:53.041716,498.08,4.5,justo lo que esperaba,Platena Comic
103,Libros,8,2020-02-02 14:38:18.452770,97.09,3.1,llego justo a tiempo,Alianza Editorial
42,Ropa,9,2019-05-30 21:36:04.191618,466.29,3.3, cumple las expectativas,Levis
353,Baño,10,2020-08-18 00:07:56.742944,183.65,4.2,buena relacion calidad-precio,Cif
81,Ferreteria,3,2020-04-07 08:57:53.498775,370.36,3.1,me gusto,Sika
86,Hogar,1,2020-08-22 18:00:08.080202,419.03,1.5,no llego el producto,Colgate - palmolive
227,Cocina,5,2019-09-11 08:48:28.663572,403.89,3.1, cumple las expectativas,Oscar mayer
295,Ropa,2,2020-11-22 23:07:38.309118,259.35,2.7,llego justo a tiempo,Hollister
284,Juguetes,5,2019-08-22 22:38:21.786353,314.26,3.7, muy bueno!,Chicco
160,Zapatos,2,2019-06-07 21:53:54.592932,70.06,3.9, muy bueno!,Skechers
481,Hogar,4,2019-07-05 04:01:15.347765,52.21,2.0, la calidad no es la esperada,Vileda
385,Baño,6,2019-10-05 05:14:24.528220,392.63,0.4,no cumple las expectativas,KH7
166,Juguetes,1,2019-05-17 06:53:14.957193,475.45,1.8,el paquete llego en mal estado,Playmobile
372,Deporte,10,2020-02-23 18:37:30.613651,222.59,4.8,justo lo que esperaba,Under Armour
119,Ropa,7,2020-11-06 22:53:40.082996,417.14,3.9,justo lo que esperaba,Roxy
374,Baño,8,2020-01-04 06:30:30.623546,470.34,4.3, muy bueno!,KH7
77,Ferreteria,5,2020-08-13 02:48:55.874828,56.67,0.3,no llego el producto,3M
37,Ferreteria,5,2020-04-02 13:40:29.538769,75.11,0.7,muy malo,Yale
189,Accesorios,1,2020-05-28 12:27:26.364026,389.43,1.3,muy malo, Michael Kors
364,Hogar,10,2020-03-23 14:03:30.934903,461.0,0.9,no llego el producto,Unilever
136,Baño,11,2019-05-29 08:44:18.952709,101.08,0.4,muy malo,Cif
496,Deporte,3,2019-06-23 13:07:27.713206,275.17,3.5,llego justo a tiempo,Under Armour
9,Libros,7,2020-03-14 09:47:09.569412,23.12,3.7, muy bueno!,Alianza Editorial
228,Hogar,1,2020-01-16 21:26:38.529395,136.51,3.7, muy bueno!,Unilever
304,Baño,10,2020-02-14 08:35:33.646916,346.52,1.9,no llego en tiempo,Cristasol
246,Hogar,11,2020-03-13 03:54:29.934654,215.92,1.1,no llego el producto,Unilever
238,Baño,4,2019-08-28 23:46:57.616698,249.35,0.3,no llego el producto,KH7
238,Hogar,6,2019-03-06 20:05:11.787246,376.9,2.6, cumple las expectativas,Colgate - palmolive
490,Juguetes,3,2020-01-15 00:34:30.684793,228.8,4.9,buena relacion calidad-precio,Fisher-price
206,Deporte,2,2020-07-31 12:04:03.759217,90.33,5.0,buena relacion calidad-precio,Asics
304,Hogar,9,2020-09-17 10:30:36.423658,498.96,0.5,no cumple las expectativas,Colgate - palmolive
410,Baño,9,2019-09-18 23:57:19.288658,469.04,2.7,me gusto,KH7
237,Accesorios,11,2019-11-01 20:15:49.298824,107.53,1.5,no cumple las expectativas,Ray-ban
390,Hogar,5,2019-07-25 14:54:00.476901,141.22,0.6,muy malo,Unilever
286,Juguetes,5,2020-08-03 10:31:05.070761,53.66,1.3,no cumple las expectativas,Lego
431,Zapatos,11,2020-05-25 10:42:24.363664,210.58,2.3,el paquete llego en mal estado,Skechers
44,Ferreteria,11,2019-06-01 07:19:48.897909,167.43,1.6, la calidad no es la esperada,3M
294,Ropa,6,2019-01-14 05:35:22.496854,212.13,0.1,no llego el producto,Hollister
278,Hogar,6,2020-03-13 00:48:07.954630,6.93,0.7,no cumple las expectativas,Unilever
341,Zapatos,3,2019-10-13 17:15:33.345816,175.09,3.2,me gusto,New balance
354,Zapatos,2,2019-08-20 17:00:57.935704,373.71,4.0,buena relacion calidad-precio,Skechers
273,Ropa,1,2020-12-03 13:53:48.171931,315.19,0.6,muy malo,Lacoste
299,Baño,4,2019-07-27 00:23:39.725747,8.67,0.0,no cumple las expectativas,Don limpio
61,Deporte,8,2020-08-31 22:55:56.336534,133.2,4.1,justo lo que esperaba,Under Armour
233,Zapatos,4,2020-11-11 14:08:23.544725,46.62,0.1,no llego el producto,Skechers
104,Zapatos,3,2020-05-06 04:22:20.380382,266.85,2.2,no llego en tiempo,Camper
456,Zapatos,2,2020-07-31 04:35:36.355871,107.2,0.6,muy malo,Camper
307,Accesorios,4,2019-09-22 18:19:17.185285,441.65,2.0,el paquete llego en mal estado,Ray-ban
394,Libros,3,2019-11-29 08:42:13.566019,445.52,4.0,buena relacion calidad-precio,Ediciones Tomodomo
45,Ferreteria,8,2020-01-02 23:37:19.463441,146.13,0.4,muy malo,Yale
142,Hogar,10,2019-01-23 23:19:15.819421,380.79,4.4,justo lo que esperaba,Vileda
311,Ropa,5,2019-04-29 14:15:47.072947,5.2,3.6,buena relacion calidad-precio,Lacoste
259,Deporte,8,2020-01-31 10:50:37.406449,322.59,1.8,el paquete llego en mal estado,Nike
119,Cocina,6,2019-08-20 23:10:25.726519,429.71,3.2, cumple las expectativas,Oscar mayer
167,Libros,4,2019-07-12 02:09:46.460009,193.87,0.7,no llego el producto,Platena Comic
270,Juguetes,6,2020-08-26 11:27:23.147743,189.7,0.7,muy malo,Chicco
327,Accesorios,11,2019-08-29 12:33:31.535581,12.41,3.3,llego justo a tiempo,Ray-ban
330,Ropa,5,2019-05-06 15:06:07.133683,232.17,3.0,llego justo a tiempo,Hollister
327,Juguetes,11,2019-03-27 23:20:35.293419,413.71,3.4,me gusto,Chicco
105,Hogar,1,2019-04-24 12:58:09.982338,464.68,4.6,justo lo que esperaba,Henkel
173,Hogar,6,2020-02-24 19:49:44.703069,332.64,1.2,no llego el producto,Unilever
90,Juguetes,9,2020-09-03 19:33:19.984731,401.73,2.2, la calidad no es la esperada,Lego
146,Deporte,6,2019-05-09 22:43:26.896978,339.08,1.6,no llego en tiempo,Under Armour
497,Baño,11,2020-08-21 10:42:39.672593,151.94,0.3,no cumple las expectativas,Cif
78,Deporte,6,2019-03-26 11:48:53.257044,312.37,4.7, muy bueno!,Nike
85,Juguetes,2,2019-03-12 07:20:47.491404,494.84,4.3, muy bueno!,Playmobile
302,Zapatos,6,2019-04-11 00:55:17.142295,92.09,0.2,muy malo,New balance
391,Zapatos,6,2020-05-29 04:32:08.050726,161.72,3.8,buena relacion calidad-precio,New balance
296,Accesorios,1,2020-02-18 06:50:24.530317,300.2,1.6,no llego en tiempo,Bimba y Lola
453,Juguetes,6,2019-08-11 11:04:06.148046,418.5,3.9,justo lo que esperaba,Chicco
96,Libros,3,2020-11-13 05:09:52.951521,395.93,1.0,no llego el producto,Platena Comic
49,Ropa,6,2019-11-16 04:59:04.944088,285.63,3.5,me gusto,Hollister
367,Zapatos,5,2020-10-02 07:51:31.639859,231.96,3.7,justo lo que esperaba,New balance
443,Deporte,3,2020-12-23 19:33:36.609816,71.09,3.8, muy bueno!,Nike
278,Baño,4,2019-09-01 17:00:28.368772,304.34,0.4,no cumple las expectativas,Cristasol
